work_year,salary,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,job_area
2023,203000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,133200,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,213660,entry,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,130760,entry,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,221000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,147000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,100000,senior,full_time,Data Quality Analyst,United States,on_site,United States,medium,Data
2023,80000,senior,full_time,Data Quality Analyst,United States,on_site,United States,medium,Data
2023,185900,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,129300,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,238000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,156000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,304000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,199000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,48585,mid,full_time,Big Data Engineer,Spain,remote,Spain,medium,Data
2023,150000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,130000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,140000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,110000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,90000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,75000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,198340,mid,full_time,Research Scientist,United Kingdom,on_site,United Kingdom,medium,Research
2023,104055,mid,full_time,Research Scientist,United Kingdom,on_site,United Kingdom,medium,Research
2023,240000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,183600,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,130000,mid,full_time,Data Specialist,United States,on_site,United States,medium,Data
2023,80000,mid,full_time,Data Specialist,United States,on_site,United States,medium,Data
2023,250000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,150000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,160000,senior,full_time,Data Analytics Manager,United States,remote,United States,medium,Data
2023,120000,senior,full_time,Data Analytics Manager,United States,remote,United States,medium,Data
2023,289076,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,202353,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,145000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,120000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,155000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,106000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,200000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,160000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,157750,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,104650,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,180000,mid,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,140000,mid,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,200000,executive,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,145000,executive,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,68000,mid,full_time,Lead Data Analyst,United States,on_site,United States,large,Data
2023,60000,entry,full_time,BI Data Engineer,United States,remote,United States,medium,Data
2023,48585,senior,full_time,Data Scientist,Spain,on_site,Spain,medium,Data
2023,38868,senior,full_time,Data Scientist,Spain,on_site,Spain,medium,Data
2023,85000,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,65000,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,125000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,90000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,105000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,90000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,179820,senior,full_time,Analytics Engineer,United States,on_site,United States,medium,Others
2023,143860,senior,full_time,Analytics Engineer,United States,on_site,United States,medium,Others
2023,135000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,105500,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,155000,entry,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,125000,entry,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,241000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,181000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,252000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,154000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,180000,executive,full_time,Data Architect,United States,on_site,United States,medium,Data
2023,155000,executive,full_time,Data Architect,United States,on_site,United States,medium,Data
2023,191765,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,134236,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,175000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,145000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,237000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,145000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,155000,entry,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,125000,entry,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,80000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,70000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,146000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,75000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,64200,entry,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,56100,entry,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,170000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,130000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,208450,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,170550,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,125000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,100000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,135000,mid,full_time,Data Manager,United States,on_site,United States,medium,Data
2023,120000,mid,full_time,Data Manager,United States,on_site,United States,medium,Data
2023,200000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,170000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,171250,senior,full_time,Data Scientist,Ireland,on_site,Ireland,medium,Data
2023,113750,senior,full_time,Data Scientist,Ireland,on_site,Ireland,medium,Data
2023,222200,senior,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,136000,senior,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,260000,senior,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,136000,senior,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,153600,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,100500,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,205000,senior,full_time,Applied Scientist,United States,remote,United States,medium,Others
2023,184000,senior,full_time,Applied Scientist,United States,remote,United States,medium,Others
2023,115000,senior,full_time,Machine Learning Engineer,Canada,remote,Canada,medium,Machine Learning
2023,95000,senior,full_time,Machine Learning Engineer,Canada,remote,Canada,medium,Machine Learning
2023,182500,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,121500,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,203100,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,114500,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,73824,mid,full_time,Data Analyst,United Kingdom,on_site,United Kingdom,medium,Data
2023,55368,mid,full_time,Data Analyst,United Kingdom,on_site,United Kingdom,medium,Data
2023,252000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,129000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,92700,entry,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,61800,entry,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,160000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,130000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,258000,senior,full_time,Data Scientist,Canada,on_site,Canada,medium,Data
2023,190000,senior,full_time,Data Scientist,Canada,on_site,Canada,medium,Data
2023,170000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,135000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,167500,mid,full_time,Data Architect,United States,on_site,United States,medium,Data
2023,106500,mid,full_time,Data Architect,United States,on_site,United States,medium,Data
2023,195000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,160000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,146000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,75000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,59888,entry,full_time,Data Engineer,Netherlands,remote,Netherlands,large,Data
2023,286000,executive,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,207000,executive,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,100000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,80000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,223250,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,178600,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,353200,executive,full_time,Director of Data Science,United States,on_site,United States,medium,Data
2023,249300,executive,full_time,Director of Data Science,United States,on_site,United States,medium,Data
2023,230000,mid,full_time,Machine Learning Scientist,United States,on_site,United States,medium,Machine Learning
2023,220000,mid,full_time,Machine Learning Scientist,United States,on_site,United States,medium,Machine Learning
2023,297300,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,198200,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,210000,mid,full_time,Research Scientist,United States,remote,United States,medium,Research
2023,151800,mid,full_time,Research Scientist,United States,remote,United States,medium,Research
2023,200000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,170000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,317070,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,170730,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,128000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,81500,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,21593,entry,full_time,Business Data Analyst,Spain,on_site,Spain,medium,Data
2023,108000,senior,full_time,AI Developer,Ukraine,on_site,Ukraine,medium,AI
2023,60000,senior,full_time,AI Developer,Ukraine,on_site,Ukraine,medium,AI
2023,134000,mid,full_time,Machine Learning Ops Engineer,United States,remote,United States,medium,Machine Learning
2023,124000,mid,full_time,Machine Learning Ops Engineer,United States,remote,United States,medium,Machine Learning
2023,171250,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,113750,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,165000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,132300,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,225000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,175000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,230000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,124500,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,247500,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,172200,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,175000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,145000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,148700,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,125600,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,145000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,115000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,200000,senior,full_time,Research Scientist,United States,on_site,United States,medium,Research
2023,150000,senior,full_time,Research Scientist,United States,on_site,United States,medium,Research
2023,160000,entry,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,120000,entry,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,185000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,120250,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,275300,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,183000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,170000,senior,full_time,Data Architect,United States,remote,United States,medium,Data
2023,125000,senior,full_time,Data Architect,United States,remote,United States,medium,Data
2023,167500,mid,full_time,Data Architect,United States,on_site,United States,medium,Data
2023,106500,mid,full_time,Data Architect,United States,on_site,United States,medium,Data
2023,250000,senior,full_time,Research Scientist,United States,on_site,United States,medium,Research
2023,200000,senior,full_time,Research Scientist,United States,on_site,United States,medium,Research
2023,135000,mid,full_time,Machine Learning Engineer,United States,hybrid,United States,large,Machine Learning
2023,417937,senior,full_time,AI Scientist,Israel,on_site,Israel,large,AI
2023,216000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,184000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,180000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,165000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,185900,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,129300,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,145000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,120000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,143865,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,115092,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,130000,mid,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,90000,mid,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,173000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,132000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,208049,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,128500,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,179820,senior,full_time,Analytics Engineer,United States,on_site,United States,medium,Others
2023,143860,senior,full_time,Analytics Engineer,United States,on_site,United States,medium,Others
2023,167500,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,106500,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,275300,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,183500,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,149600,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,102000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,145000,executive,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,100000,executive,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,190000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,95000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,153600,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,106800,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,97171,mid,full_time,Data Scientist,Ireland,on_site,Ireland,medium,Data
2023,80976,mid,full_time,Data Scientist,Ireland,on_site,Ireland,medium,Data
2023,128000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,85000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,151000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,140000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,275300,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,183500,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,220000,senior,full_time,Machine Learning Scientist,United States,on_site,United States,medium,Machine Learning
2023,170000,senior,full_time,Machine Learning Scientist,United States,on_site,United States,medium,Machine Learning
2023,135000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,105500,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,100000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,80000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,43187,entry,full_time,Applied Machine Learning Scientist,Germany,hybrid,Germany,medium,Machine Learning
2023,160000,senior,full_time,Data Engineer,Canada,remote,Canada,medium,Data
2023,145000,senior,full_time,Data Engineer,Canada,remote,Canada,medium,Data
2023,154000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,143000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,79976,mid,full_time,Data Scientist,United Kingdom,on_site,United Kingdom,medium,Data
2023,51676,mid,full_time,Data Scientist,United Kingdom,on_site,United Kingdom,medium,Data
2023,190000,entry,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,120000,entry,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,86128,mid,full_time,Data Scientist,United Kingdom,on_site,United Kingdom,medium,Data
2023,51676,mid,full_time,Data Scientist,United Kingdom,on_site,United Kingdom,medium,Data
2023,110736,mid,full_time,Data Scientist,United Kingdom,on_site,United Kingdom,medium,Data
2023,73824,mid,full_time,Data Scientist,United Kingdom,on_site,United Kingdom,medium,Data
2023,150000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,111000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,265000,executive,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,235000,executive,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,122638,entry,full_time,Data Scientist,Switzerland,hybrid,Switzerland,large,Data
2022,73546,mid,full_time,Data Scientist,Germany,remote,Germany,medium,Data
2023,160000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,130000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,75000,mid,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,60400,mid,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,85000,entry,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,75000,entry,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,252000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,129000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,92700,entry,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,61800,entry,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,172309,senior,full_time,Lead Data Scientist,Ireland,remote,Ireland,large,Data
2023,60462,mid,full_time,Data Scientist,Austria,remote,Germany,medium,Data
2023,83500,mid,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,52500,mid,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,201036,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,134024,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,165000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,140000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,62000,entry,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,58000,entry,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,172000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,115000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,125000,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,90000,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,163800,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,126000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,237000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,145000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,90000,mid,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,90000,mid,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,139500,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,109400,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,258000,senior,full_time,Data Scientist,Canada,on_site,Canada,medium,Data
2023,190000,senior,full_time,Data Scientist,Canada,on_site,Canada,medium,Data
2023,145000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,120000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,205600,senior,full_time,Data Engineer,United States,on_site,United States,large,Data
2023,105700,senior,full_time,Data Engineer,United States,on_site,United States,large,Data
2023,252000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,129000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,239748,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,159832,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,186300,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,102500,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,165000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,132300,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,190000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,126000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,149040,senior,full_time,Data Architect,United States,remote,United States,medium,Data
2023,113900,senior,full_time,Data Architect,United States,remote,United States,medium,Data
2023,153600,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,106800,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,172600,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,107900,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,180180,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,106020,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,376080,senior,full_time,Data Architect,United States,remote,United States,medium,Data
2023,213120,senior,full_time,Data Architect,United States,remote,United States,medium,Data
2023,153600,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,100500,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,206500,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,121600,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,260000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,225000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,194500,executive,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,115500,executive,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,170000,senior,full_time,Cloud Database Engineer,United States,remote,United States,large,Cloud
2023,90000,senior,full_time,Applied Machine Learning Scientist,United States,remote,United States,large,Machine Learning
2023,95000,entry,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,70000,entry,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,275000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,160000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,115934,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,81666,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,175000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,120000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,150000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,120000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,200000,senior,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,175000,senior,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,206000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,130000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,138000,senior,full_time,Data Architect,United Kingdom,remote,United Kingdom,medium,Data
2023,92000,senior,full_time,Data Architect,United Kingdom,remote,United Kingdom,medium,Data
2023,65000,senior,full_time,Data Manager,Colombia,on_site,Colombia,medium,Data
2023,48000,senior,full_time,Data Manager,Colombia,on_site,Colombia,medium,Data
2023,110000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,75000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,130000,senior,full_time,Analytics Engineer,United States,on_site,United States,medium,Others
2023,87000,senior,full_time,Analytics Engineer,United States,on_site,United States,medium,Others
2023,160000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,112000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,162500,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,130000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,299500,senior,full_time,Data Science Manager,United States,on_site,United States,medium,Data
2023,245100,senior,full_time,Data Science Manager,United States,on_site,United States,medium,Data
2023,145000,mid,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,100000,mid,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,147100,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,90700,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,115100,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,73900,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,168400,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,105200,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,210000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,160000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,145000,mid,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,100000,mid,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,222200,senior,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,136000,senior,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,100000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,85000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,86128,mid,full_time,Data Engineer,United Kingdom,remote,United Kingdom,medium,Data
2023,58444,mid,full_time,Data Engineer,United Kingdom,remote,United Kingdom,medium,Data
2023,200000,executive,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,145000,executive,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,140000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,95000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,185000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,120250,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,130000,mid,full_time,Financial Data Analyst,United States,remote,United States,large,Data
2023,205000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,140000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,297300,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,198200,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,141288,senior,full_time,Research Scientist,United States,on_site,United States,medium,Research
2023,94192,senior,full_time,Research Scientist,United States,on_site,United States,medium,Research
2023,184000,senior,full_time,Data Infrastructure Engineer,United States,remote,United States,medium,Data
2023,143000,senior,full_time,Data Infrastructure Engineer,United States,remote,United States,medium,Data
2023,70000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,55000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
